family,arm,label,rpm,level_mps2,bandwidth_hz,hull_rms_mps2,recorded_rms_mps2,firing_hz,blade_hz,vre_offset_mps2,spectrum,hs_m,input,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,disp_x_mean_m,disp_y_mean_m,disp_z_mean_m,roll_mean_deg,pitch_mean_deg,yaw_mean_deg,disp_z_ref_rms_m,disp_z_pct_refrms,disp_z_pct_hs,tau_applied_s,sigma_applied_mps2,accel_variance_m2ps4
OU-III,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0166620985,0.024315834,0.0270149354,0.0399836488,1.41544831,1.52157009,39.0415611,0.348332137,0.00139526662,0.00544358697,-0.0185818356,-0.0220276844,1.40557301,1.51099074,-37.5769768,0.0499124601,54.12463,10.0055313,1.51098931,0.0916885212,0.0315369479
OU-III,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.38271213,2.36056519,0.51460129,3.39328742,2.20485187,3.29958105,103.595184,0.405772984,0.164595768,0.00607069535,-0.00796718709,-0.497523338,2.12689614,-3.25384235,-44.104969,0.385561794,133.467911,34.3067513,2.32559013,0.440330833,0.299137741
OU-III,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3.81453276,3.62340307,0.940657616,5.34458113,1.63687336,3.25403666,102.54007,0.409142613,0.100105591,0.0191318356,-0.303542286,-0.905306339,1.53377795,-3.1994946,-3.9514358,1.04037023,90.4156647,23.5164413,3.67540956,0.90976119,0.999600351
OU-III,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6.86905432,7.08951759,1.79433787,10.033186,1.56490707,3.33891964,105.229454,0.411125034,0.0774659887,0.324912816,-0.555703938,-1.69373727,1.38791299,-3.27564621,-140.065506,2.16781425,82.771759,21.1098576,4.32133484,1.31930757,2.10784698
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0200080015,0.0338003859,0.0317730606,0.0505204275,2.09754539,0.793930054,13.1719856,0.376744241,0.00077326718,-0.00655465154,-0.0192108285,-0.0264395587,2.09283876,-0.773935318,-12.6602888,0.0534430593,59.4521751,11.7678003,1.52778685,0.0500000007,0.031018775
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,4.96870947,4.99250412,1.00912273,7.11558151,4.32420206,3.89084244,104.329178,0.403947085,0.251231551,-0.0410680734,-0.0634189025,-0.964500546,4.14361143,-3.82858682,-143.608871,0.390963972,258.11142,67.2748489,2.50628328,0.397911489,0.257974088
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,12.5395346,12.5106602,3.44567871,18.0452003,6.06437397,4.99095106,103.685646,0.405746073,0.256443799,0.188630566,-0.12127205,-3.20573115,5.7261014,-4.78968859,-56.5369339,1.04307246,330.339355,86.1419678,3.93743062,0.841525197,0.859871507
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,22.5694866,22.8616619,5.55781698,32.6025543,5.31910658,5.12309027,103.141693,0.407494158,0.164718628,1.04531169,-0.36088112,-5.20782948,4.9556222,-4.99163771,-24.4489517,2.15460348,257.950806,65.3860779,4.49564075,1.10225451,1.4972595
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0186350681,0.0314944647,0.030382501,0.0475632548,2.1018579,0.769074321,12.2818136,0.376226932,0.000731780718,-0.00555218896,-0.0182219055,-0.0252311621,2.09729719,-0.749753773,-11.7929163,0.0499124601,60.8715782,11.2527781,1.51655376,0.0897029117,0.0313172713
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.81399226,3.77508259,0.75129348,5.41869211,3.25900364,3.84522629,104.422638,0.405692369,0.213559344,0.0114437444,-0.0106631257,-0.725070059,3.11307859,-3.78706121,-179.376129,0.385561794,194.856827,50.0862312,2.32581019,0.438297123,0.298960775
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,7.13381529,7.38029623,1.50347912,10.374032,2.78289986,4.21719027,104.270042,0.409000099,0.150620595,0.281509221,-0.229080439,-1.45312774,2.58871865,-4.12730837,131.671799,1.04037023,144.513855,37.5869789,3.6754992,0.90948385,0.999360561
OU-III,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,14.1795149,14.0422487,3.05400896,20.1883717,2.9243474,4.50485229,103.807785,0.410968542,0.125519216,0.00519415131,-0.77907294,-2.9250865,2.61726403,-4.39478016,-83.685997,2.16781425,140.879654,35.9295158,4.32140827,1.31915915,2.10767508
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0359971896,0.0597147457,0.0725720748,0.100639731,2.12555313,0.595964849,27.2404613,0.36933893,0.00206423015,-0.0126639036,-0.0332925133,-0.0445359796,2.1175456,-0.398182333,-19.851902,0.0534430593,135.793259,26.8785458,1.77898848,0.0903000161,0.0353641547
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,5.60400581,5.58220577,1.22637701,8.00436783,5.61340761,3.0730145,103.505341,0.396816045,0.290389359,0.0560191907,-0.0177074242,-1.15803361,5.41305065,-2.97956038,20.2174911,0.390963972,313.680328,81.758461,2.51358891,0.401764452,0.260347366
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,13.5773783,13.6449528,4.28879595,19.7211494,7.66201353,4.24449587,103.933975,0.398905665,0.269842356,-0.0162664,-0.13531144,-3.90769839,7.25155163,-3.98847318,76.5044556,1.04307246,411.169525,107.219902,3.93927646,0.843159556,0.86127013
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,27.6143551,28.542511,11.9163494,41.463562,9.75969791,5.24804401,103.872276,0.396122247,0.243814006,0.592268765,-0.0824780092,-10.5542345,9.09055042,-4.75606585,-81.1386032,2.15460348,553.064575,140.192337,4.49785376,1.10190046,1.49845707
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0354527645,0.061252255,0.0743618533,0.102656819,2.15506983,0.614571452,15.2932749,0.374968827,0.000998083968,-0.0113373082,-0.0351307653,-0.0458774641,2.15081358,-0.577646136,-14.0480547,0.0499124601,148.984543,27.5414257,1.8050319,0.106555127,0.0345758125
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4.79665041,4.83206463,0.996213734,6.88107157,4.85325527,3.29159451,104.177078,0.39890337,0.272524476,0.0739561692,0.00338038662,-0.946899414,4.67432117,-3.20168328,121.082191,0.385561794,258.379791,66.4142456,2.33307147,0.441440284,0.302213222
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,11.0035772,10.2045059,2.51372528,15.2160921,5.38934469,4.10387754,103.896011,0.402508289,0.233701333,0.0313108973,-0.379164129,-2.36428571,5.08428717,-3.907516,-83.885498,1.04037023,241.618347,62.843132,3.67755818,0.910983205,1.00156403
OU-III,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,19.8786659,21.7185936,5.95755148,30.0391598,6.30531025,4.51362514,103.997002,0.402329922,0.206544474,0.841634989,0.520744801,-5.43863964,5.81499386,-4.20284653,94.6221542,2.16781425,274.818359,70.0888367,4.32295418,1.31927407,2.10904694
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0138255935,0.0405472927,0.0398117453,0.0584825203,2.21420956,0.215109915,14.7532787,0.370411783,0.000841290923,-0.00302796811,-0.0290800855,-0.0358215645,2.21192074,-0.126273096,-14.3192949,0.0534430593,74.4937592,14.7450905,1.52721369,0.0825472847,0.0310668964
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,5.33902311,5.40076971,1.19778717,7.68818378,6.11690044,1.40230823,103.756371,0.383078426,0.297015578,-0.00693216361,-0.039535664,-1.13255847,5.93971395,-1.02623105,65.6943359,0.390963972,306.367645,79.852478,2.50615191,0.39919138,0.258056104
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,14.548315,13.5752983,5.68177605,20.693594,9.92215729,2.32456255,103.69944,0.383666754,0.318422943,0.0662497878,0.0398025215,-5.01821709,9.34544373,-1.60053492,-18.5769405,1.04307246,544.715393,142.044403,3.937428,0.841661692,0.860014021
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,31.0665646,30.2941284,13.0152407,45.301899,11.4580507,2.62722969,104.277344,0.37831986,0.262849689,-0.630294979,0.206086069,-11.5046062,10.7154417,-1.38030636,-164.310593,2.15460348,604.06665,153.120468,4.49572897,1.10207212,1.49736512
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0133934859,0.0380914547,0.0384628102,0.0557649732,2.21309137,0.208615437,13.8793154,0.370411664,0.000822711678,-0.00247895042,-0.0277651269,-0.034643352,2.21088862,-0.130115822,-13.4123135,0.0499124601,77.0605392,14.2454853,1.51611638,0.0921926871,0.0313713625
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4.7001276,4.72791243,0.995790601,6.74061966,5.57271957,1.7101016,104.337181,0.385079026,0.285050869,0.0494866669,0.00637782412,-0.950721741,5.41147661,-1.43442237,151.092667,0.385561794,258.27005,66.3860397,2.32561207,0.437995076,0.29905349
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,10.7788162,11.0944748,2.82192183,15.7236605,6.66913414,2.49962568,104.217819,0.389169186,0.255315185,-2.91281276e-06,-0.269688934,-2.62736964,6.34532833,-2.10151815,-129.298935,1.04037023,271.242065,70.5480423,3.67552376,0.909557283,0.999545753
OU-III,speed,speed 2400 rpm,2400.0,0.6,80.0,0.6,0.454334,60.0,46.1538,2.33556e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,23.7130375,22.1830044,7.13906527,33.2469559,8.12871456,2.75319672,103.296722,0.386047542,0.233616084,2.12386584,0.388324201,-6.40435648,7.56177616,-1.97244489,-15.3607426,2.16781425,329.320892,83.9889984,4.32147217,1.3191613,2.10778809
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.013624412,0.051641237,0.0510312691,0.0738690197,2.16992807,0.418131232,22.2658615,0.364081174,0.00113471167,-0.00138082739,-0.0397486873,-0.0478334501,2.16782665,0.391421884,-21.6763878,0.0534430593,95.4871826,18.9004688,1.52687764,0.0823342204,0.0311163198
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,5.44246483,5.39031792,1.21677339,7.75606108,6.02792978,1.67094028,103.601067,0.369881064,0.297453612,0.0129643884,-0.00890137628,-1.14343548,5.88253164,1.16178119,-20.233532,0.390963972,311.223907,81.1182251,2.50620079,0.400041401,0.258068591
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,14.5080843,14.3478031,6.60667562,21.4474277,10.4742937,2.93737817,104.023689,0.36779353,0.339678168,0.258799672,-0.0826120749,-5.66391516,9.76914215,2.03731561,177.618896,1.04307246,633.386047,165.166885,3.93743896,0.841666222,0.860061228
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,31.4223804,32.8800888,15.3800669,48.0105476,11.8005733,4.53019571,103.580833,0.362448156,0.271259278,1.1270287,-1.60125589,-13.3827477,11.0124264,3.3706336,-15.6162052,2.15460348,713.823547,180.941956,4.49561691,1.10207283,1.49736571
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0134082707,0.0496915877,0.0495996885,0.071478419,2.17500067,0.391006261,20.7168636,0.364379168,0.00108172605,-0.000871985278,-0.0383493528,-0.046557527,2.1727066,0.365942955,-20.253973,0.0499124601,99.3733597,18.3702545,1.51537442,0.0922086462,0.0314226337
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4.73835516,4.69384623,0.994509399,6.74338579,5.60703421,1.25586116,103.605118,0.371364802,0.28163892,0.0326808803,-0.0270779412,-0.944787204,5.47604465,0.589358509,25.22752,0.385561794,257.937744,66.300621,2.32572627,0.438366175,0.299070388
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,11.4328747,10.5176048,2.88712978,15.800828,6.89062166,1.62744927,104.398788,0.373489231,0.26008606,0.0801374465,-0.291866392,-2.67255116,6.59352541,0.51902324,168.014145,1.04037023,277.509857,72.1782455,3.67555261,0.909857333,0.999588668
OU-III,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,22.9966831,24.1189709,7.74200058,34.2127266,8.53814602,2.67758012,103.858505,0.369543284,0.238576248,0.0125600267,0.738063812,-6.89851999,7.97704458,1.39668047,-80.4198685,2.16781425,357.133942,91.0823593,4.32136631,1.31930184,2.1077621
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0180285145,0.0705882609,0.0643636659,0.0972132236,2.14613461,0.606125474,30.8005276,0.362362146,0.00166960293,-0.00469509,-0.0537547283,-0.0609920174,2.14319205,0.578107834,-29.215086,0.0534430593,120.434097,23.8383942,1.52885997,0.0831575915,0.0312439278
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,6.06387091,6.05448246,1.44855571,8.69054604,5.80935001,3.7189393,103.839005,0.361795574,0.317361295,0.0126411915,-0.00822932087,-1.35361862,5.66646671,3.41903734,-4.66099882,0.390963972,370.508759,96.5703735,2.50609612,0.400497228,0.258140832
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,19.8434811,18.2787151,11.9495344,29.5070591,13.187994,7.1872201,103.923988,0.353794158,0.409470379,-0.596689761,1.10910797,-10.5125952,12.5904779,6.43522167,92.2061691,1.04307246,1145.60925,298.738373,3.93736839,0.842100441,0.860131562
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,32.7459526,36.3077202,21.3020687,53.332222,11.1278648,9.39737606,104.317574,0.353713036,0.277035654,0.784610271,-2.80084229,-18.227829,10.3386803,8.36767864,-116.123741,2.15460348,988.676941,250.612564,4.49560308,1.10175788,1.49729967
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0170399584,0.0667200461,0.0626500398,0.0930964649,2.1571393,0.565414071,27.9562225,0.362745047,0.00153415394,-0.00366625912,-0.05187447,-0.05956636,2.15413356,0.539961994,-26.9615116,0.0499124601,125.519844,23.2037182,1.51784408,0.0919750333,0.0315462984
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5.21139097,5.1583209,1.09988749,7.41462183,5.3430419,2.89786267,103.634476,0.362328708,0.286247551,0.0598912537,-0.0174352191,-1.04604173,5.23140764,2.60895061,-63.2362595,0.385561794,285.268799,73.3258286,2.32558823,0.439521551,0.299160689
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,12.3613625,12.6123953,3.99204946,18.105587,7.08323956,4.52612543,103.62101,0.360407382,0.297607869,0.00814438798,-0.310238093,-3.61616063,6.68599701,4.03328943,-56.4257622,1.04037023,383.714325,99.801239,3.67546558,0.910009921,0.999694526
OU-III,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,24.8801422,25.7680206,9.4707756,37.0500717,7.92666292,5.91824865,104.526421,0.358807206,0.236450776,-0.0282473098,0.580196261,-8.39774323,7.37974501,5.2257762,-155.680161,2.16781425,436.881317,111.420891,4.32133198,1.31950283,2.10767817
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.010460509,0.009261976,0.0118118357,0.0182955172,0.552874446,0.139416695,0.39388153,0.0976364762,0.000117167292,0.00184917718,-0.000727673993,-0.000423782447,0.505608916,-0.132259205,-0.261925995,0.0534430593,22.1017208,4.37475395,1.52951515,0.0500000007,0.0308167599
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.192008391,0.173055619,0.101892866,0.277844608,1.00476706,1.83352458,68.8829269,0.354165852,0.00245076674,0.0401030295,-0.0476629548,-0.066733472,-0.781901479,1.79308414,-64.9986572,0.390963972,26.0619564,6.79285765,2.50642395,0.394022882,0.257868856
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.352498591,0.71090275,0.251253098,0.832325697,0.718050301,1.90498555,60.0726547,0.343779773,0.00201795227,0.1491317,-0.16618374,-0.145013049,-0.528205752,1.85439539,-57.62183,1.04307246,24.0877895,6.28132725,3.93751764,0.840531647,0.859740496
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,1.36286759,1.36997414,0.490230381,1.99363065,0.66764468,1.95657074,55.1765976,0.343465865,0.00194790366,0.497429013,-0.52714026,-0.293942869,-0.486655265,1.9101181,-52.7186241,2.15460348,22.7526951,5.767416,4.49568033,1.10277319,1.49716079
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0104169324,0.00920227822,0.0116989529,0.0181675516,0.530007362,0.135109127,0.297316194,0.0936771035,0.000112806236,0.00180907827,-0.00068559486,-0.000386426109,0.484796256,-0.128782392,0.0163195878,0.0499124601,23.438942,4.33294535,1.51889014,0.0855721012,0.0311170891
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.157281041,0.154537395,0.0886180028,0.23763898,0.735478282,1.90110886,60.8748207,0.346229464,0.00210884213,0.032845296,-0.0361544713,-0.0522971228,-0.541227877,1.85407555,-58.0183678,0.385561794,22.9841251,5.90786648,2.3259294,0.436444849,0.298834831
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.299863517,0.558353722,0.216970801,0.669890523,0.273732513,1.92844951,47.7016449,0.330845028,0.00146745041,0.116548859,-0.11603079,-0.103396147,-0.112726323,1.86443758,-46.4993477,1.04037023,20.855154,5.42427015,3.67559147,0.90842545,0.999229372
OU-III,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,0.960985482,1.17494988,0.419012636,1.57466567,0.208470166,1.91870427,41.5230942,0.3258515,0.00131149346,0.362388551,-0.324569404,-0.185929716,-0.106094792,1.84727705,-40.6123886,2.16781425,19.3288078,4.92956018,4.32142687,1.3187207,2.10754991
OU-III,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0104965391,0.0126393987,0.0148011278,0.022113461,1.89829051,0.167565584,2.67082024,0.32453531,0.000206451237,0.00190832291,-0.00560030341,-0.00572752021,1.83605778,-0.139153495,-2.50526357,0.0534430593,27.6951351,5.48189926,1.52874506,0.0500000007,0.0308673698
OU-III,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.810042858,0.791393518,0.21212551,1.15215898,2.15570283,1.69385743,103.364632,0.385555536,0.151551306,0.0318692252,-0.00816235039,-0.180398211,2.09969187,-1.64082599,17.149292,0.390963972,54.2570496,14.1416998,2.50633407,0.396166891,0.257918388
OU-III,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,2.5230298,2.40594649,0.591313303,3.5360868,2.20632529,2.22122312,104.991112,0.393228203,0.138506234,0.15295577,-0.0955374688,-0.502871454,2.07470942,-2.11657786,-159.960938,1.04307246,56.6895676,14.7828321,3.93748331,0.840830863,0.859817028
